,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
6186,25.735,61.12,0.0,0.0,22.97,22.28,26.265,82.25,88.21,50.98,0.0,43.21,0.0,0.0,440.63,0.0
6187,25.284999999999997,64.88,0.0,0.0,22.75,22.674999999999997,24.935,83.7,85.77,62.16,0.0,71.68,0.0,0.0,623.3,0.0
6188,24.799999999999997,70.38,0.0,0.0,22.5,23.79,24.77,84.53,77.89,62.71,0.0,103.73,0.0,0.0,745.24,0.0
6189,24.335,74.25,0.0,0.0,22.125,24.58,24.49,87.88,71.01,66.58,0.0,136.12,0.0,0.0,769.78,0.0
6190,23.884999999999998,77.5,0.0,0.0,21.975,25.525,23.939999999999998,91.44,61.88,71.5,0.0,180.5,0.0,0.0,776.93,0.0
6191,23.435,79.62,0.0,0.0,22.104999999999997,26.27,23.57,90.58,55.76,72.44,5.06,200.62,0.0,54.23,787.76,0.0
6192,23.045,81.25,0.0,0.0,22.305,26.86,22.229999999999997,87.92,51.62,81.3,43.35,187.78,0.0,442.12,812.28,0.0
6193,22.695,84.5,0.0,0.0,22.845,26.93,22.03,83.82,51.43,79.23,73.46,157.04,0.0,638.84,777.75,0.0
6194,22.439999999999998,85.38,0.0,0.0,23.81,26.96,22.119999999999997,77.69,49.72,78.98,103.99,124.05,0.0,747.12,742.56,0.0
6195,22.24,86.25,0.0,0.0,24.64,27.305,21.005,70.38,45.31,94.5,137.37,91.31,0.0,776.86,752.0,0.0
6196,22.104999999999997,89.5,0.0,0.0,25.505,27.03,21.189999999999998,62.07,45.44,90.31,179.97,67.87,0.0,774.65,614.07,0.0
6197,22.034999999999997,91.62,5.0,53.62,26.2,26.634999999999998,21.375,56.32,46.65,87.04,198.69,35.22,5.12,780.16,341.37,59.2
6198,22.325,87.62,43.5,443.62,26.759999999999998,26.009999999999998,21.395,52.37,52.99,89.6,185.2,0.0,41.09,801.11,0.0,480.93
6199,22.985,81.88,75.25,654.38,26.979999999999997,25.064999999999998,21.299999999999997,51.09,61.02,93.04,158.12,0.0,56.11,783.06,0.0,656.78
6200,23.825,77.5,104.25,749.0,27.075,24.689999999999998,22.805,48.92,63.42,78.83,126.18,0.0,84.58,755.31,0.0,837.41
6201,24.695,69.75,138.62,783.94,27.225,24.27,23.155,45.85,68.79,76.27,90.28,0.0,109.68,743.53,0.0,810.65
6202,25.485,62.25,179.44,772.38,26.939999999999998,23.74,24.39,46.03,73.69,63.43,67.03,0.0,142.7,606.48,0.0,888.68
6203,26.14,56.88,196.75,772.56,26.475,23.284999999999997,25.18,47.77,75.66,56.63,34.46,0.0,158.73,333.93,0.0,917.65
6204,26.674999999999997,53.12,182.62,789.94,25.88,22.375,24.939999999999998,53.99,79.71,59.42,0.0,0.0,142.15,0.0,0.0,830.52
6205,27.02,50.75,159.19,788.38,25.134999999999998,22.015,25.909999999999997,60.45,79.37,52.27,0.0,0.0,136.99,0.0,0.0,912.87
6206,27.174999999999997,48.12,128.31,768.06,24.655,21.88,25.17,63.77,81.86,57.77,0.0,0.0,96.13,0.0,0.0,785.82
6207,27.155,46.38,89.25,735.06,24.165,21.2,25.865,69.89,92.0,52.0,0.0,0.0,74.58,0.0,0.0,843.26
6208,26.865,46.62,66.19,598.88,23.634999999999998,21.165,24.7,74.79,90.66,63.17,0.0,0.0,49.89,0.0,0.0,599.56
6209,26.34,48.88,33.69,326.5,23.14,21.2,24.075,77.27,89.33,67.47,0.0,5.0,29.32,0.0,57.79,303.58
6210,25.77,55.0,0.0,0.0,22.445,21.33,23.81,78.92,90.49,70.33,0.0,40.7,0.0,0.0,476.34,0.0
6211,25.189999999999998,59.88,0.0,0.0,22.009999999999998,21.59,23.22,79.43,89.52,76.58,0.0,58.62,0.0,0.0,686.08,0.0
6212,24.619999999999997,64.12,0.0,0.0,21.759999999999998,22.705,23.81,83.31,79.97,68.88,0.0,83.41,0.0,0.0,825.89,0.0
6213,24.07,71.0,0.0,0.0,21.295,23.275,22.83,90.75,75.01,77.43,0.0,111.62,0.0,0.0,824.98,0.0
6214,23.549999999999997,75.88,0.0,0.0,21.15,24.244999999999997,23.125,90.83,64.84,72.38,0.0,139.79,0.0,0.0,870.56,0.0
6215,23.02,78.88,0.0,0.0,21.11,24.935,23.435,90.47,58.76,66.94,4.94,153.56,0.0,57.08,887.73,0.0
6216,22.505,78.12,0.0,0.0,21.295,25.04,23.265,90.94,58.59,66.56,40.51,144.26,0.0,474.04,842.88,0.0
6217,22.005,79.5,0.0,0.0,21.729999999999997,25.655,22.875,87.76,54.33,71.73,59.87,132.34,0.0,700.73,881.88,0.0
6218,21.659999999999997,84.75,0.0,0.0,22.655,25.365,22.994999999999997,80.55,56.26,72.52,82.83,98.94,0.0,820.14,808.78,0.0
6219,21.38,89.5,0.0,0.0,23.335,25.659999999999997,22.604999999999997,74.38,53.63,78.78,112.59,72.51,0.0,832.15,819.85,0.0
6220,21.14,91.0,0.0,0.0,24.17,24.939999999999998,23.055,65.55,61.15,75.5,138.33,51.72,0.0,861.5,621.63,0.0
6221,21.034999999999997,91.62,4.88,56.38,24.814999999999998,24.365,22.915,59.82,64.86,77.36,150.97,30.66,2.92,872.77,317.48,0.0
6222,21.265,91.38,40.31,471.75,25.09,23.93,23.52,58.17,69.17,72.73,145.32,0.0,44.92,849.07,0.0,3.72
6223,21.854999999999997,86.0,61.12,715.38,25.53,23.465,23.189999999999998,55.35,74.1,79.09,130.02,0.0,139.42,866.38,0.0,64.11
6224,22.615,81.12,82.25,814.38,25.46,23.63,24.585,55.51,70.75,68.27,100.35,0.0,268.34,820.27,0.0,268.92
6225,23.384999999999998,73.75,113.56,839.31,25.56,23.045,24.895,54.44,75.21,64.9,71.48,0.0,336.47,808.15,0.0,233.04
6226,24.104999999999997,66.25,136.88,852.44,25.06,23.064999999999998,25.674999999999997,60.13,73.0,55.93,52.64,0.0,377.7,632.66,0.0,275.65
6227,24.71,60.88,148.38,857.81,24.515,23.1,26.015,63.56,70.47,52.33,31.33,0.0,370.22,324.43,0.0,307.83
6228,25.134999999999998,57.75,146.38,855.25,23.99,22.994999999999997,26.435,68.58,69.34,50.66,0.0,0.0,315.07,0.0,0.0,418.61
6229,25.42,56.38,127.69,850.88,23.585,22.85,27.299999999999997,72.86,71.99,47.03,0.0,0.0,276.96,0.0,0.0,532.6
6230,25.545,54.75,101.75,831.75,23.534999999999997,22.945,28.06,71.68,73.07,42.53,0.0,0.0,302.68,0.0,0.0,236.79
6231,25.47,55.25,70.44,796.44,23.15,22.799999999999997,26.985,74.11,76.7,48.89,0.0,0.0,179.95,0.0,0.0,32.66
6232,25.165,59.12,53.56,643.69,23.034999999999997,23.049999999999997,26.835,73.31,75.56,50.09,0.0,0.0,108.94,0.0,0.0,25.56
6233,24.64,62.25,32.0,331.38,22.935,23.009999999999998,26.585,72.24,76.37,51.87,0.0,2.96,24.54,0.0,0.0,2.1
6234,24.04,68.0,0.0,0.0,22.86,23.36,26.71,70.73,74.49,53.78,0.0,43.93,0.0,0.0,3.64,0.0
6235,23.689999999999998,71.62,0.0,0.0,22.835,23.375,26.689999999999998,72.12,77.1,53.22,0.0,143.3,0.0,0.0,65.9,0.0
6236,23.46,72.62,0.0,0.0,22.915,24.424999999999997,25.71,73.34,69.89,59.57,0.0,262.54,0.0,0.0,263.12,0.0
6237,23.24,73.0,0.0,0.0,22.895,24.994999999999997,25.075,75.66,64.01,63.21,0.0,341.36,0.0,0.0,236.42,0.0
6238,23.009999999999998,73.62,0.0,0.0,23.045,25.755,24.63,75.59,55.28,65.63,0.0,382.35,0.0,0.0,279.05,0.0
6239,22.79,74.0,0.0,0.0,23.055,26.259999999999998,24.049999999999997,75.88,50.6,70.6,2.98,384.26,0.0,0.0,319.51,0.0
6240,22.744999999999997,72.12,0.0,0.0,23.28,26.759999999999998,24.225,75.37,48.52,67.33,43.43,331.1,0.0,3.6,439.9,0.0
6241,22.825,72.25,0.0,0.0,23.465,27.424999999999997,23.74,76.11,46.21,68.7,145.25,282.2,0.0,66.8,542.68,0.0
6242,22.895,73.62,0.0,0.0,24.35,27.915,22.965,70.69,43.45,75.13,259.65,296.62,0.0,260.21,232.05,0.0
6243,22.979999999999997,74.62,0.0,0.0,25.045,27.32,23.095,63.57,46.76,74.26,343.8,189.48,0.0,238.12,34.39,0.0
6244,23.045,75.62,0.0,0.0,25.799999999999997,27.075,23.265,54.95,48.48,71.13,384.67,112.94,0.0,280.74,26.5,0.0
6245,23.095,75.38,3.0,0.0,26.384999999999998,26.725,22.229999999999997,49.74,50.87,82.61,391.29,25.05,4.57,325.35,2.15,57.27
6246,23.21,76.25,42.94,3.56,26.92,26.575,22.24,47.45,54.89,86.3,339.11,0.0,36.25,450.55,0.0,460.3
6247,23.545,75.12,147.19,67.69,27.49,26.38,22.895,45.79,55.8,83.64,284.82,0.0,53.21,547.71,0.0,694.0
6248,24.28,71.5,256.75,257.31,27.845,25.729999999999997,23.765,43.92,59.41,81.0,293.59,0.0,67.14,229.68,0.0,808.63
6249,25.085,63.12,346.25,239.81,27.485,25.225,25.39,45.69,61.92,66.94,194.24,0.0,99.8,35.26,0.0,950.89
6250,25.835,54.62,387.0,282.44,27.189999999999998,24.82,26.325,47.68,63.94,60.45,114.94,0.0,123.54,26.97,0.0,994.48
6251,26.49,48.88,398.31,331.19,26.795,24.36,26.225,50.38,67.74,64.76,25.31,0.0,123.08,2.17,0.0,895.14
6252,27.06,46.38,347.12,461.19,26.505,24.195,27.33,55.45,67.61,56.57,0.0,0.0,133.06,0.0,0.0,976.11
6253,27.545,45.38,287.44,552.75,26.229999999999997,23.659999999999997,27.545,57.09,69.47,54.7,0.0,0.0,113.06,0.0,0.0,966.94
6254,27.779999999999998,44.38,290.56,227.31,25.735,23.075,27.31,59.33,74.01,56.83,0.0,0.0,81.56,0.0,0.0,907.0
6255,27.63,44.62,199.0,36.12,25.299999999999997,22.965,26.854999999999997,61.27,75.69,61.3,0.0,0.0,66.91,0.0,0.0,779.26
6256,27.295,46.88,116.94,27.44,24.915,22.915,26.575,63.09,75.06,64.91,0.0,0.0,88.78,0.0,0.0,451.12
6257,26.854999999999997,49.88,25.56,2.19,24.515,22.365,25.854999999999997,66.31,81.11,70.41,0.0,4.66,23.09,0.0,58.38,32.38
6258,26.445,56.0,0.0,0.0,24.18,22.485,25.68,67.74,83.46,73.7,0.0,37.63,0.0,0.0,477.75,0.0
6259,26.095,58.38,0.0,0.0,23.625,23.119999999999997,25.225,69.86,81.07,78.9,0.0,55.08,0.0,0.0,718.31,0.0
6260,25.744999999999997,59.25,0.0,0.0,23.13,23.945,24.68,73.44,79.0,85.71,0.0,68.97,0.0,0.0,830.75,0.0
6261,25.365,60.62,0.0,0.0,22.9,25.145,24.6,76.41,69.47,86.06,0.0,96.52,0.0,0.0,919.69,0.0
6262,24.994999999999997,62.25,0.0,0.0,22.74,25.979999999999997,24.35,77.03,63.79,89.1,0.0,117.96,0.0,0.0,949.55,0.0
6263,24.645,64.88,0.0,0.0,22.43,26.259999999999998,24.545,80.37,64.44,84.43,4.71,123.69,0.0,58.94,899.63,0.0
6264,24.17,67.88,0.0,0.0,22.61,27.04,24.4,82.04,59.16,82.8,38.31,127.9,0.0,486.47,938.3,0.0
6265,23.59,70.25,0.0,0.0,23.235,27.284999999999997,23.52,79.78,56.91,93.12,56.01,109.13,0.0,730.47,933.28,0.0
6266,23.174999999999997,72.88,0.0,0.0,24.034999999999997,27.24,23.935,78.0,57.41,87.37,69.89,80.75,0.0,841.82,898.0,0.0
6267,22.845,77.12,0.0,0.0,25.02,26.979999999999997,24.34,70.74,60.27,83.57,94.89,68.11,0.0,904.1,793.23,0.0
6268,22.59,79.0,0.0,0.0,25.805,26.674999999999997,23.725,65.45,64.02,96.11,115.17,90.08,0.0,927.09,457.71,0.0
6269,22.485,79.62,4.75,59.5,26.275,26.04,23.494999999999997,64.28,68.65,100.0,124.0,23.74,2.95,901.87,33.29,0.0
6270,22.715,80.62,39.0,495.19,26.89,25.715,23.485,60.45,73.35,100.0,125.33,0.0,31.53,919.4,0.0,0.0
6271,23.335,78.5,56.94,742.62,27.15,25.33,24.674999999999997,58.01,77.76,87.71,107.16,0.0,94.07,916.45,0.0,0.0
6272,24.115,77.0,70.81,852.88,27.205,24.895,24.11,57.71,83.23,99.42,80.34,0.0,140.67,893.5,0.0,0.73
6273,24.915,72.0,93.25,888.5,27.04,24.674999999999997,24.625,59.76,85.15,92.39,68.71,0.0,196.67,800.21,0.0,3.42
6274,25.655,67.12,112.38,904.62,26.72,24.39,24.84,63.57,88.61,88.88,90.73,0.0,216.53,461.01,0.0,3.63
6275,26.29,64.12,124.31,904.12,26.13,24.33,25.424999999999997,67.76,87.22,82.66,24.06,0.0,281.22,33.74,0.0,8.38
6276,26.765,61.75,122.75,900.5,25.729999999999997,24.17,25.034999999999997,73.17,85.78,87.28,0.0,0.0,242.49,0.0,0.0,2.57
6277,27.04,59.12,105.19,899.62,25.38,23.725,26.0,77.19,90.56,77.18,0.0,0.0,273.48,0.0,0.0,5.23
6278,27.174999999999997,58.0,79.94,889.0,25.005,23.909999999999997,24.68,81.99,87.69,94.54,0.0,0.0,231.33,0.0,0.0,11.0
6279,27.09,59.25,69.31,807.19,24.715,24.095,25.795,84.7,86.73,79.55,0.0,0.0,192.79,0.0,0.0,8.3
6280,26.765,63.12,91.38,464.31,24.409999999999997,23.795,25.375,88.36,95.11,85.64,0.0,0.0,88.43,0.0,0.0,0.56
6281,26.21,66.88,24.38,34.19,24.225,23.685,25.685,88.61,99.93,79.51,0.0,3.03,16.24,0.0,0.0,0.0
6282,25.744999999999997,73.0,0.0,0.0,24.049999999999997,23.7,25.4,87.26,100.0,79.67,0.0,32.54,0.0,0.0,0.0,0.0
6283,25.424999999999997,76.62,0.0,0.0,23.83,24.36,25.455,89.28,92.05,75.99,0.0,90.19,0.0,0.0,0.0,0.0
6284,25.095,80.75,0.0,0.0,23.895,24.185,25.365,87.84,98.34,75.15,0.0,142.27,0.0,0.0,0.74,0.0
6285,24.744999999999997,84.25,0.0,0.0,23.97,24.58,24.115,88.3,93.01,89.62,0.0,195.39,0.0,0.0,3.4,0.0
6286,24.424999999999997,88.12,0.0,0.0,23.835,24.83,24.174999999999997,94.62,89.0,86.81,0.0,216.24,0.0,0.0,3.62,0.0
6287,24.13,90.0,0.0,0.0,23.78,25.259999999999998,23.555,98.59,84.7,90.48,3.08,274.89,0.0,0.0,8.19,0.0
6288,23.95,88.75,0.0,0.0,23.805,25.195,23.96,98.86,85.39,85.9,33.05,248.24,0.0,0.0,2.63,0.0
6289,23.915,88.0,0.0,0.0,24.205,25.695,23.509999999999998,94.21,80.84,90.66,88.25,262.59,0.0,0.0,5.02,0.0
6290,23.884999999999998,88.0,0.0,0.0,24.225,24.865,22.619999999999997,97.79,92.15,98.77,143.08,237.86,0.0,0.75,11.31,0.0
6291,23.865,89.88,0.0,0.0,24.555,25.45,22.825,93.31,83.9,93.61,194.76,184.15,0.0,3.39,7.93,0.0
6292,23.865,94.12,0.0,0.0,24.825,25.36,22.895,89.06,85.82,89.9,216.09,88.24,0.0,3.62,0.56,0.0
6293,23.865,97.25,3.12,0.0,25.174999999999997,25.52,22.744999999999997,85.73,81.51,89.59,271.73,15.87,4.51,8.09,0.0,70.27
6294,23.895,97.38,33.56,0.0,25.27,25.299999999999997,23.275,84.45,80.84,81.94,251.12,0.0,37.39,2.66,0.0,602.6
6295,24.07,96.38,86.31,0.0,25.545,25.2,23.439999999999998,82.67,78.99,83.3,257.14,0.0,47.81,4.91,0.0,831.48
6296,24.259999999999998,97.25,143.88,0.75,24.96,25.025,23.63,90.95,79.2,84.3,241.12,0.0,53.14,11.46,0.0,850.44
6297,24.534999999999997,93.62,194.12,3.38,25.28,24.295,24.435,86.08,87.43,73.88,179.82,0.0,67.96,7.75,0.0,872.02
6298,24.82,89.12,215.94,3.62,25.35,24.21,25.445,85.91,86.4,63.78,88.15,0.0,84.89,0.56,0.0,911.27
6299,25.104999999999997,86.75,268.56,8.0,25.435,23.79,26.985,82.5,87.61,52.68,15.69,0.0,105.26,0.0,0.0,1033.56
6300,25.34,83.5,254.0,2.69,25.255,23.79,26.52,81.42,88.08,59.03,0.0,0.0,88.88,0.0,0.0,887.43
6301,25.415,84.5,251.69,4.81,25.07,23.34,27.305,80.5,92.96,55.54,0.0,0.0,84.99,0.0,0.0,938.75
6302,25.04,89.75,244.38,11.62,24.854999999999997,22.744999999999997,26.905,81.22,97.08,60.2,0.0,0.0,63.27,0.0,0.0,836.35
6303,25.13,88.25,175.5,7.56,24.384999999999998,22.729999999999997,28.0,86.34,94.93,53.32,0.0,0.0,71.45,0.0,0.0,884.38
6304,25.345,86.0,88.06,0.56,24.225,22.659999999999997,27.525,86.2,93.14,59.59,0.0,0.0,94.34,0.0,0.0,481.96
6305,25.365,83.5,15.5,0.0,23.909999999999997,22.53,25.854999999999997,86.18,92.49,74.79,0.0,4.38,18.62,0.0,68.26,30.08
6306,25.21,82.0,0.0,0.0,23.705,22.939999999999998,26.33,89.16,86.28,73.08,0.0,35.75,0.0,0.0,576.27,0.0
6307,24.96,82.0,0.0,0.0,23.255,23.375,25.375,94.1,84.09,87.46,0.0,47.38,0.0,0.0,823.89,0.0
6308,24.71,83.25,0.0,0.0,22.805,23.915,25.869999999999997,96.23,81.15,76.56,0.0,55.48,0.0,0.0,887.78,0.0
6309,24.46,85.25,0.0,0.0,22.68,24.77,24.95,95.59,70.69,86.06,0.0,71.51,0.0,0.0,917.54,0.0
6310,24.24,86.0,0.0,0.0,22.54,25.674999999999997,24.18,94.76,61.83,94.75,0.0,87.85,0.0,0.0,943.04,0.0
6311,24.009999999999998,84.75,0.0,0.0,22.424999999999997,26.77,24.055,93.93,54.4,92.2,4.31,102.23,0.0,67.25,1003.75,0.0
6312,23.634999999999998,90.25,0.0,0.0,22.775,26.814999999999998,24.1,88.45,56.71,91.84,34.94,93.03,0.0,563.1,928.94,0.0
6313,23.185,95.25,0.0,0.0,23.345,27.365,23.619999999999997,84.49,55.08,98.01,47.16,85.71,0.0,820.1,946.78,0.0
6314,22.86,95.38,0.0,0.0,24.055,27.235,24.045,79.57,57.6,90.46,56.64,66.57,0.0,906.45,880.05,0.0
6315,22.64,96.25,0.0,0.0,24.935,27.71,23.564999999999998,69.1,55.72,96.34,73.29,68.73,0.0,940.3,850.63,0.0
6316,22.439999999999998,96.38,0.0,0.0,25.784999999999997,27.295,22.775,60.86,61.67,100.0,89.33,91.45,0.0,958.92,467.2,0.0
6317,22.335,95.38,4.25,66.25,26.659999999999997,26.174999999999997,23.24,55.26,71.64,99.8,100.71,19.56,8.1,988.84,31.6,43.93
6318,22.63,90.62,34.12,549.94,26.965,26.155,23.475,55.54,74.98,100.0,95.11,0.0,73.65,949.69,0.0,311.09
6319,23.314999999999998,84.88,46.94,816.31,27.395,25.515,24.555,54.85,85.79,94.32,86.08,0.0,160.26,950.8,0.0,257.0
6320,24.174999999999997,78.0,57.81,925.12,27.405,25.555,25.11,56.3,80.34,90.65,68.23,0.0,202.46,901.9,0.0,56.25
6321,25.075,67.5,75.06,963.06,27.564999999999998,24.92,24.729999999999997,56.92,86.41,95.18,67.36,0.0,73.23,833.76,0.0,2.95
6322,25.884999999999998,59.88,90.81,974.81,27.185,24.354999999999997,24.59,62.71,92.5,93.72,90.0,0.0,71.56,459.82,0.0,0.0
6323,26.57,56.12,99.19,973.94,26.335,24.1,24.835,70.07,91.6,86.82,20.03,0.0,115.17,32.36,0.0,1.39
6324,27.095,54.38,97.19,970.44,26.07,23.99,25.005,75.93,93.29,85.73,0.0,0.0,275.57,0.0,0.0,15.6
6325,27.42,54.62,86.44,954.81,25.585,23.655,24.375,84.95,97.5,93.82,0.0,0.0,295.27,0.0,0.0,111.52
6326,27.545,55.0,69.88,923.75,25.4,23.79,24.915,82.23,94.04,82.05,0.0,0.0,256.2,0.0,0.0,460.63
6327,27.439999999999998,58.12,66.0,816.88,24.905,23.505,24.685,86.58,97.17,83.26,0.0,0.0,133.77,0.0,0.0,689.18
6328,27.085,63.75,88.56,452.44,24.439999999999998,23.09,25.92,91.37,100.0,71.45,0.0,0.0,63.25,0.0,0.0,783.43
6329,26.475,68.5,20.5,33.12,24.125,23.305,25.405,91.3,98.9,75.89,0.0,8.17,21.33,0.0,44.34,345.31
6330,25.994999999999997,76.88,0.0,0.0,23.935,23.595,24.884999999999998,94.02,99.71,78.56,0.0,74.98,0.0,0.0,316.7,0.0
6331,25.645,84.12,0.0,0.0,23.674999999999997,24.4,25.045,97.25,96.47,75.33,0.0,156.91,0.0,0.0,251.62,0.0
6332,25.265,84.12,0.0,0.0,23.659999999999997,24.854999999999997,24.915,95.83,94.2,76.09,0.0,195.6,0.0,0.0,54.34,0.0
6333,24.895,86.75,0.0,0.0,23.475,24.64,25.009999999999998,97.59,96.4,73.69,0.0,72.33,0.0,0.0,2.92,0.0
6334,24.515,90.25,0.0,0.0,23.25,24.525,24.955,100.0,94.61,72.61,0.0,70.9,0.0,0.0,0.0,0.0
6335,24.145,91.0,0.0,0.0,23.335,24.615,24.939999999999998,98.45,89.78,73.98,8.21,111.71,0.0,44.54,1.35,0.0
6336,23.89,94.75,0.0,0.0,23.659999999999997,24.72,24.11,98.85,89.49,87.32,75.65,265.29,0.0,319.5,15.02,0.0
6337,23.689999999999998,97.0,0.0,0.0,24.325,24.509999999999998,24.119999999999997,97.54,92.04,89.13,155.24,301.35,0.0,248.94,113.82,0.0
6338,23.549999999999997,97.62,0.0,0.0,24.729999999999997,24.96,23.744999999999997,95.98,81.59,93.3,192.18,257.7,0.0,53.39,463.31,0.0
6339,23.45,98.0,0.0,0.0,24.595,25.034999999999997,24.18,97.01,79.51,87.08,71.89,141.14,0.0,2.9,727.12,0.0
6340,23.384999999999998,98.0,0.0,0.0,24.494999999999997,25.7,24.02,95.06,73.85,88.75,70.58,61.37,0.0,0.0,760.21,0.0
6341,23.365,98.0,8.25,44.75,24.5,25.38,24.259999999999998,91.27,76.14,85.41,109.98,21.26,5.03,1.33,344.21,0.0
6342,23.71,98.0,76.31,322.31,24.58,25.034999999999997,24.525,91.37,76.97,83.61,260.14,0.0,55.11,14.73,0.0,1.15
6343,24.259999999999998,98.62,153.56,246.25,24.58,25.034999999999997,24.435,91.14,75.47,85.16,304.4,0.0,131.46,114.97,0.0,5.88
6344,24.619999999999997,97.75,188.75,52.44,24.979999999999997,24.89,24.5,81.35,76.36,77.72,258.44,0.0,185.31,464.66,0.0,7.15
6345,24.56,97.62,71.44,2.88,25.205,24.86,25.505,77.63,75.35,63.96,144.82,0.0,240.57,746.09,0.0,8.22
6346,24.465,95.5,70.25,0.0,25.59,24.755,25.75,75.05,74.8,63.87,60.44,0.0,274.18,748.61,0.0,12.0
6347,24.405,92.75,108.25,1.31,25.369999999999997,24.67,26.009999999999998,76.26,77.05,61.44,21.22,0.0,286.12,343.67,0.0,10.45
6348,24.46,93.25,255.0,14.44,25.104999999999997,24.225,25.835,76.18,85.91,63.15,0.0,0.0,259.89,0.0,0.0,2.39
6349,24.64,90.25,307.44,116.12,25.025,24.22,25.869999999999997,75.55,87.87,64.88,0.0,0.0,229.92,0.0,0.0,1.76
6350,24.994999999999997,81.12,259.19,466.0,24.88,24.025,26.22,76.49,89.84,70.47,0.0,0.0,192.76,0.0,0.0,3.9
6351,25.354999999999997,75.75,148.5,765.06,24.784999999999997,24.225,25.985,76.17,86.54,80.35,0.0,0.0,127.63,0.0,0.0,0.31
6352,25.494999999999997,76.25,59.5,737.0,24.655,24.13,25.284999999999997,75.9,87.38,89.51,0.0,0.0,58.48,0.0,0.0,0.0
6353,25.36,76.38,21.19,343.12,24.534999999999997,24.235,25.93,78.58,85.7,79.72,0.0,5.02,8.54,0.0,0.0,0.0
6354,25.17,75.38,0.0,0.0,24.284999999999997,24.43,24.935,85.21,84.81,90.14,0.0,54.36,0.0,0.0,1.14,0.0
6355,25.02,75.62,0.0,0.0,24.27,24.505,24.6,87.25,84.33,90.72,0.0,132.79,0.0,0.0,5.94,0.0
6356,24.869999999999997,76.62,0.0,0.0,24.165,24.744999999999997,25.225,88.11,75.17,79.72,0.0,192.31,0.0,0.0,7.42,0.0
6357,24.72,77.0,0.0,0.0,24.244999999999997,25.409999999999997,24.06,86.27,64.85,96.62,0.0,237.38,0.0,0.0,8.11,0.0
6358,24.57,77.0,0.0,0.0,24.185,25.655,24.545,86.69,64.74,91.24,0.0,270.62,0.0,0.0,11.85,0.0
6359,24.42,80.12,0.0,0.0,24.225,25.895,24.89,85.85,62.47,86.63,5.01,281.62,0.0,0.0,10.28,0.0
6360,24.335,84.5,0.0,0.0,24.38,25.9,24.034999999999997,85.4,62.58,95.17,53.99,262.35,0.0,1.13,2.42,0.0
6361,24.314999999999998,86.62,0.0,0.0,24.54,25.96,23.345,83.91,64.07,100.0,133.46,232.96,0.0,5.97,1.79,0.0
6362,24.284999999999997,86.38,0.0,0.0,24.869999999999997,26.14,23.525,73.9,71.29,97.16,195.81,190.6,0.0,7.55,3.85,0.0
6363,24.265,86.0,0.0,0.0,25.36,25.994999999999997,23.705,65.3,80.24,91.3,235.78,127.82,0.0,8.05,0.31,0.0
6364,24.235,86.0,0.0,0.0,25.61,25.604999999999997,24.095,65.18,85.75,84.39,268.84,61.43,0.0,11.77,0.0,0.0
6365,24.215,86.0,5.0,0.0,25.84,25.83,23.09,62.98,80.86,100.0,279.37,8.43,7.32,10.2,0.0,26.84
6366,24.34,86.0,53.62,1.12,25.93,25.17,23.345,62.29,87.32,100.0,263.58,0.0,66.0,2.43,0.0,163.6
6367,24.57,83.5,134.12,6.0,26.005,24.905,24.22,63.66,87.11,91.0,234.48,0.0,141.01,1.8,0.0,30.65
6368,24.975,72.62,199.31,7.69,26.1,25.13,24.04,71.71,80.86,94.89,189.52,0.0,213.92,3.83,0.0,22.93
6369,25.32,65.75,234.19,8.0,26.0,24.284999999999997,25.165,80.18,93.69,77.29,127.91,0.0,335.53,0.31,0.0,74.46
6370,25.57,65.62,267.06,11.69,25.77,24.439999999999998,25.625,83.88,92.68,71.55,62.91,0.0,346.42,0.0,0.0,84.64
6371,25.79,63.5,277.12,10.12,25.78,24.63,26.21,81.43,90.12,67.36,8.37,0.0,257.69,0.0,0.0,76.29
6372,25.96,62.0,264.81,2.44,25.284999999999997,24.125,26.29,85.91,93.96,66.08,0.0,0.0,410.98,0.0,0.0,289.07
6373,26.045,63.25,236.0,1.81,25.055,23.68,26.705,85.3,98.38,62.13,0.0,0.0,338.01,0.0,0.0,439.35
6374,26.064999999999998,72.12,188.44,3.81,25.08,23.68,26.47,81.43,95.14,65.76,0.0,0.0,152.59,0.0,0.0,738.32
6375,26.005,80.12,128.0,0.31,24.4,23.705,26.659999999999997,92.22,91.34,64.02,0.0,0.0,82.72,0.0,0.0,768.0
6376,25.905,82.0,64.38,0.0,24.384999999999998,23.84,27.045,93.4,87.69,59.15,0.0,0.0,89.17,0.0,0.0,464.62
6377,25.74,82.0,8.31,0.0,24.494999999999997,23.335,26.795,91.87,97.45,59.02,0.0,7.6,22.7,0.0,27.86,34.32
